station_id,year,month,obs_mm_day,CHIRPS,ERA5_LAND,GPM_IMERG,MERRA2,PERSIANN_CDR,TERRACLIMATE,zone_name,zone_id
WA009,2015,2,0.0,0.188400239,0.852564752,0.915127456,,0.545592964,0.499912143,Guinean,4
WA009,2015,3,1.96,0.346445024,0.141422793,0.116409503,,0.356723994,0.385030895,Guinean,4
WA009,2015,4,1.66,0.760295331,1.10119164,1.703162193,,1.101048589,1.37896657,Guinean,4
WA009,2015,5,7.22,5.289249897,5.852834225,5.59460783,,3.86997962,5.755758286,Guinean,4
WA009,2015,6,6.56,9.645197868,11.51784992,12.12591457,,12.32410812,10.70387554,Guinean,4
WA009,2015,7,3.37,21.39167023,15.97216129,15.13504601,,11.92541409,21.1588459,Guinean,4
WA009,2015,8,0.12,22.98728943,26.52959061,21.28251648,,15.30308914,29.94786072,Guinean,4
WA009,2015,9,0.0,16.62929153,21.7185688,11.37112617,,10.67072201,12.05852032,Guinean,4
WA009,2015,10,0.0,9.418765068,9.594388962,8.041462898,,8.866754532,10.84524536,Guinean,4
WA009,2015,11,0.55,3.824299812,3.995839596,4.066618919,,3.432402134,3.145388126,Guinean,4
WA009,2015,12,6.96,0.41603291,0.255966365,0.32533735,,0.336966187,0.814368069,Guinean,4
WA009,2016,1,4.46,0.147782639,0.41626665,0.3738904,,0.156063423,0.147174254,Guinean,4
WA009,2016,2,0.0,0.181504861,0.034562703,0.145830959,,0.107947342,0.25429225,Guinean,4
WA009,2016,3,2.92,0.404562563,0.360171825,0.116127431,,0.243093923,0.493914574,Guinean,4
WA009,2016,4,0.52,1.355145931,0.74279207,0.662762642,,1.009005547,1.868651748,Guinean,4
WA009,2016,5,5.61,3.531482458,4.132497311,2.273913383,,2.840121984,6.382967472,Guinean,4
WA009,2016,6,7.83,16.2559433,15.95192337,14.5028286,,19.64896584,11.95625973,Guinean,4
WA009,2016,7,5.03,28.78092384,33.854702,28.58067513,,20.15419388,26.47360802,Guinean,4
WA009,2016,8,0.85,22.28092575,36.87542343,20.43752861,,15.07629776,24.4481144,Guinean,4
WA009,2016,9,2.21,22.67082024,33.21766663,15.55791473,,16.19724655,17.37294197,Guinean,4
WA009,2016,10,0.57,10.35385609,7.600085735,6.913479805,,5.942709446,9.884957314,Guinean,4
WA009,2016,11,4.62,4.011336327,4.566855907,2.401026964,,2.539816618,4.531097889,Guinean,4
WA009,2016,12,7.96,0.272568166,1.060991168,0.335313201,,0.269829333,0.953549743,Guinean,4
WA009,2017,1,3.64,0.072305754,0.497280866,0.029437508,,0.06717205,0.243929416,Guinean,4
WA009,2017,2,1.01,0.098116934,0.553899348,0.049213026,,0.168553129,0.270061165,Guinean,4
WA009,2017,3,3.29,1.091970563,0.481514663,0.299457908,,0.323446065,0.493914574,Guinean,4
WA009,2017,4,0.16,1.71026659,1.158286452,2.12445426,,1.294669867,1.87489295,Guinean,4
WA009,2017,5,4.52,6.598698616,7.752632141,8.501282692,,4.982235909,6.370865345,Guinean,4
WA009,2017,6,9.07,13.25396442,20.07129097,21.334589,,0.108645879,11.99999142,Guinean,4
WA009,2017,7,5.43,23.69302177,24.53048897,19.14511681,,0.176692218,23.23236656,Guinean,4
WA009,2017,8,0.51,29.70975876,16.56746101,21.51032639,,20.27412987,24.59517288,Guinean,4
WA009,2017,9,0.0,16.29520607,22.37486076,16.33787918,,16.45234489,17.25218773,Guinean,4
WA009,2017,10,1.15,8.055639267,6.922631741,5.89457798,,6.36462307,8.776176453,Guinean,4
WA009,2017,11,1.23,4.157443523,3.999752045,4.789299011,,3.655042648,4.543600082,Guinean,4
WA009,2017,12,9.34,0.239520475,0.522832155,0.162873074,,0.155581757,0.56046176,Guinean,4
WA009,2018,1,4.21,0.04892759,0.03999076,0.117989808,,0.054893311,0.243929416,Guinean,4
WA009,2018,2,1.75,0.16350466,0.021312278,0.233185843,,0.27987498,0.437446088,Guinean,4
WA009,2018,3,0.0,0.564521968,0.532060564,0.260373473,,0.460072726,1.453507304,Guinean,4
WA009,2018,4,0.0,0.852270544,0.852449059,0.322526783,,0.998893082,1.395774484,Guinean,4
WA009,2018,5,4.33,1.666097999,2.608925104,1.042569757,,1.924696088,6.320487499,Guinean,4
WA009,2018,6,7.46,10.59833813,19.38912964,9.756786346,,11.79106712,12.03540897,Guinean,4
WA009,2018,7,3.39,17.53233337,23.99641609,8.723499298,,6.686662197,23.23634911,Guinean,4
WA009,2018,8,0.61,19.97451973,14.31743622,8.794714928,,9.850582123,24.47835541,Guinean,4
WA009,2018,9,3.96,14.96337223,24.51777649,14.27823257,,15.02560711,17.38128662,Guinean,4
WA009,2018,10,1.54,9.564027786,7.267140865,6.04731369,,7.330010891,9.87491703,Guinean,4
WA009,2018,11,5.31,6.435227871,4.440911293,4.822302818,,3.984734535,4.545664787,Guinean,4
WA009,2018,12,8.55,0.256304145,0.67443347,0.57844758,,0.499846846,0.947509766,Guinean,4
WA009,2019,1,5.85,0.136453182,0.062217869,0.07124985,,0.080679879,0.032258064,Guinean,4
WA009,2019,2,0.26,0.075543292,0.006400229,0.092498504,,0.309532046,0.0,Guinean,4
WA009,2019,3,0.0,0.417030185,0.212004721,0.14015843,,0.530997813,0.239884436,Guinean,4
WA009,2019,4,0.26,0.981398582,1.990572929,1.093181014,,1.89137733,3.368754625,Guinean,4
WA009,2019,5,5.01,3.552688122,6.565966129,4.431286812,,4.942318916,6.288114071,Guinean,4
WA009,2019,6,6.29,11.82579422,16.19002533,8.91522789,,10.8959074,12.91196823,Guinean,4
WA009,2019,7,3.78,24.5902729,28.03170776,21.65917206,,17.86524582,28.49437332,Guinean,4
WA009,2019,8,0.0,24.87604523,34.45032883,33.21424866,,19.15187836,38.45194626,Guinean,4
WA009,2019,9,2.38,16.29774857,19.05435371,12.04665089,,11.68396664,19.2182045,Guinean,4
WA009,2019,10,1.44,10.93829918,9.064771652,11.5688715,,11.67790222,9.445438385,Guinean,4
WA009,2019,11,4.81,5.65504837,4.793151379,4.989591122,,3.983483791,3.495486021,Guinean,4
WA009,2019,12,8.28,0.113012068,0.707489789,0.264513612,,0.209175795,0.251986504,Guinean,4
WA009,2020,1,3.95,0.095419824,0.138029173,0.091300853,,0.177654207,0.05845717,Guinean,4
WA009,2020,2,0.75,0.084620923,0.151985809,0.048078351,,0.165464446,0.165913209,Guinean,4
WA009,2020,3,0.0,0.816070557,1.056016207,0.195055559,,0.920974314,1.26608777,Guinean,4
WA009,2020,4,0.0,5.89838028,3.441457033,1.737441182,,3.486428499,4.39360714,Guinean,4
WA009,2020,5,4.19,7.443367958,7.755434513,8.349719048,,7.319074154,6.864726067,Guinean,4
WA009,2020,6,7.9,9.860239029,10.61934185,7.826183319,,8.281334877,8.035321236,Guinean,4
WA009,2020,7,5.51,21.20138741,29.116539,20.26702499,,16.33095741,31.0432663,Guinean,4
WA009,2020,8,2.46,21.30893517,27.69526672,10.05846405,,9.128582954,31.69394112,Guinean,4
WA009,2020,9,2.46,16.31865692,17.92863083,14.60609436,,15.01534557,18.16551208,Guinean,4
WA009,2020,10,0.0,8.912484169,8.360689163,13.21536541,,13.25539017,8.661018372,Guinean,4
WA009,2020,11,3.56,2.275428057,3.234516144,3.988945484,,3.248590231,2.752097368,Guinean,4
WA009,2020,12,8.1,0.366248608,2.571513653,0.469214916,,0.566826522,1.161184549,Guinean,4
WA010,2000,1,4.63,2.392487288,6.019587994,,3.498021841,4.705053806,2.257824183,Guineo-Congolean,5
WA010,2000,2,0.0,0.914555371,1.819957972,,0.223433882,0.75957334,0.872665644,Guineo-Congolean,5
WA010,2000,3,0.55,2.914211988,4.197639942,,2.768256903,2.382624865,1.764238,Guineo-Congolean,5
WA010,2000,4,0.39,6.553769588,7.447134972,,7.066086769,5.58765316,3.666717768,Guineo-Congolean,5
WA010,2000,5,3.66,9.359090805,11.55446815,,7.361685753,8.226966858,21.91044235,Guineo-Congolean,5
WA010,2000,6,8.49,20.06721306,14.39114571,15.93080521,7.033146858,12.66999435,23.77259636,Guineo-Congolean,5
WA010,2000,7,2.08,13.92620945,7.45122385,12.27139664,5.235686779,6.304154396,21.95331573,Guineo-Congolean,5
WA010,2000,8,0.0,12.49190521,12.66385365,10.41281128,13.37924862,6.898638248,14.6205101,Guineo-Congolean,5
WA010,2000,9,1.36,16.10505104,15.54746437,16.9259758,5.487418652,11.33742714,19.64588165,Guineo-Congolean,5
WA010,2000,10,0.0,9.623986244,9.017985344,13.41249275,9.880848885,9.982286453,26.4083252,Guineo-Congolean,5
WA010,2000,11,1.99,3.890043497,6.640751362,7.591096878,1.993374944,6.397026062,7.538349152,Guineo-Congolean,5
WA010,2000,12,8.34,0.960189998,3.14419198,0.95411247,0.407219082,1.315640688,2.84112978,Guineo-Congolean,5
WA010,2001,1,5.4,0.677233338,3.821019173,0.691223085,,0.513485253,0.473957926,Guineo-Congolean,5
WA010,2001,2,0.44,0.774066746,1.84078455,0.204655156,,0.600895464,1.628780127,Guineo-Congolean,5
WA010,2001,3,0.0,3.602303982,6.840548038,1.691487432,,2.166697264,4.272986889,Guineo-Congolean,5
WA010,2001,4,1.38,5.866223335,9.162405968,4.043298244,,5.18979311,3.666666746,Guineo-Congolean,5
WA010,2001,5,1.93,10.15992069,10.57965565,10.14061737,,7.519071579,10.53846073,Guineo-Congolean,5
WA010,2001,6,7.89,19.16890526,14.03831863,12.9633522,,11.8454771,28.89181328,Guineo-Congolean,5
WA010,2001,7,2.89,17.81924438,8.192271233,12.59954548,,7.852348328,19.07692909,Guineo-Congolean,5
WA010,2001,8,0.0,12.19543934,24.7264843,12.02567768,,9.458086014,15.2184763,Guineo-Congolean,5
WA010,2001,9,0.0,14.972682,24.56400108,11.77268219,,12.61672497,15.87421989,Guineo-Congolean,5
WA010,2001,10,0.27,13.08642387,10.54997444,8.307027817,,10.36102962,15.5656805,Guineo-Congolean,5
WA010,2001,11,3.19,6.239418507,5.667713642,8.067203522,,7.158233643,7.722672939,Guineo-Congolean,5
WA010,2001,12,8.24,2.184158564,3.364969254,1.234234333,,0.909010828,1.674935818,Guineo-Congolean,5
WA010,2002,1,3.44,2.429163933,4.827886105,3.12083745,,2.528590918,3.004903555,Guineo-Congolean,5
WA010,2002,2,1.73,0.995073438,2.86132431,0.39259091,,1.067358136,2.131834984,Guineo-Congolean,5
WA010,2002,3,0.85,2.100401402,7.026526928,1.37830615,,1.959310889,2.412066698,Guineo-Congolean,5
WA010,2002,4,0.0,3.310460806,3.746104717,3.059996128,,2.370144606,4.077150822,Guineo-Congolean,5
WA010,2002,5,2.92,8.600309372,9.559675217,6.093839169,,5.866508007,6.076948166,Guineo-Congolean,5
WA010,2002,6,5.44,20.04107475,21.22418404,14.67957973,,12.98445415,38.95837021,Guineo-Congolean,5
WA010,2002,7,4.36,23.97098923,21.23168564,11.73960018,,9.271634102,40.45298767,Guineo-Congolean,5
WA010,2002,8,0.06,19.08408928,15.10714436,13.29202938,,10.75951862,14.89583969,Guineo-Congolean,5
WA010,2002,9,0.0,12.60844803,20.59806633,9.859178543,,7.378186226,15.35383511,Guineo-Congolean,5
WA010,2002,10,0.0,13.23579884,9.192811012,13.51086712,,10.80940723,13.17617798,Guineo-Congolean,5
WA010,2002,11,2.87,4.855602264,10.2912941,3.532381773,,4.475965977,2.841010571,Guineo-Congolean,5
WA010,2002,12,9.47,1.801347733,2.085133791,1.084904075,,0.857535481,0.454089403,Guineo-Congolean,5
WA010,2003,1,1.87,0.737943172,2.102594137,0.730407774,,0.494959384,0.583121657,Guineo-Congolean,5
WA010,2003,2,0.0,1.115467429,3.13325119,0.525928259,,1.642008781,7.981174469,Guineo-Congolean,5
WA010,2003,3,1.89,1.876043081,5.300393581,0.724666536,,1.811953068,3.16629982,Guineo-Congolean,5
WA010,2003,4,2.2,4.506250381,8.668084145,6.884720802,,7.462553501,9.558229446,Guineo-Congolean,5
WA010,2003,5,3.07,9.105014801,15.43475246,9.629567146,,8.431467056,14.67183018,Guineo-Congolean,5
WA010,2003,6,6.71,24.02822876,19.10582161,21.0186615,,15.51180172,27.20756149,Guineo-Congolean,5
WA010,2003,7,4.77,18.39565849,16.17232323,15.13388062,,6.9772439,20.54413033,Guineo-Congolean,5
WA010,2003,8,0.0,11.16494083,18.95102692,7.154931545,,6.346485138,13.67000484,Guineo-Congolean,5
WA010,2003,9,0.0,21.38819122,14.95769405,16.61351585,,15.97635651,24.11275291,Guineo-Congolean,5
WA010,2003,10,0.15,13.03426933,15.74254799,12.04290009,,11.2674284,22.36316109,Guineo-Congolean,5
WA010,2003,11,5.94,4.894635677,8.402028084,5.894275665,,9.41423893,10.28646755,Guineo-Congolean,5
WA010,2003,12,6.96,1.680333138,3.774805784,0.689210057,,0.742815077,2.273248911,Guineo-Congolean,5
WA010,2004,1,4.13,0.351802945,1.629252672,0.138925642,,0.375880122,0.888402224,Guineo-Congolean,5
WA010,2004,2,1.92,1.105934739,3.184899807,0.27858451,,1.145883203,1.546482325,Guineo-Congolean,5
WA010,2004,3,3.13,2.77336669,6.227730274,1.173945546,,1.943221927,1.953109264,Guineo-Congolean,5
WA010,2004,4,0.0,6.114338875,8.219461441,5.056330204,,5.316217422,5.766674042,Guineo-Congolean,5
WA010,2004,5,3.98,6.673491001,8.700510979,10.95630741,,6.806616306,16.63915634,Guineo-Congolean,5
WA010,2004,6,9.78,16.00008202,12.17372417,10.01342583,,8.709845543,17.4609127,Guineo-Congolean,5
WA010,2004,7,2.1,22.38135529,14.99061298,10.85851574,,7.055084229,55.22371292,Guineo-Congolean,5
WA010,2004,8,1.78,16.56594276,22.07090187,12.67697906,,8.298031807,16.48892975,Guineo-Congolean,5
WA010,2004,9,0.0,17.63841438,23.65029526,16.00081253,,14.97358227,13.05120277,Guineo-Congolean,5
WA010,2004,10,0.63,12.01987839,7.902582169,13.59188557,,11.31873322,23.43239784,Guineo-Congolean,5
WA010,2004,11,3.7,4.466893673,6.849027157,5.036821365,,5.852452755,7.256371975,Guineo-Congolean,5
WA010,2004,12,6.3,3.129189968,5.08363533,2.823314428,,1.418131351,3.079474211,Guineo-Congolean,5
WA010,2005,1,2.77,0.627802908,0.809214652,0.348283291,,0.408723176,0.608042121,Guineo-Congolean,5
WA010,2005,2,0.85,2.585313797,5.754376411,4.998315811,,2.632738829,1.887373447,Guineo-Congolean,5
WA010,2005,3,1.74,3.112175226,7.055785656,1.008719802,,2.60201025,2.675041676,Guineo-Congolean,5
WA010,2005,4,0.34,5.970836639,10.54980659,8.200989723,,8.362275124,5.879476547,Guineo-Congolean,5
WA010,2005,5,4.09,9.556026459,10.59460354,8.690646172,,8.971585274,10.2159214,Guineo-Congolean,5
WA010,2005,6,8.21,14.18853092,12.64893055,9.628790855,,4.273305893,7.242086411,Guineo-Congolean,5
WA010,2005,7,2.79,26.53969955,12.80250359,13.14159775,,4.870918751,23.26833916,Guineo-Congolean,5
WA010,2005,8,1.42,12.9644928,17.8132782,8.430512428,,6.005047798,16.3151226,Guineo-Congolean,5
WA010,2005,9,1.52,18.24411964,16.96884537,17.01410675,,10.31297302,23.07428551,Guineo-Congolean,5
WA010,2005,10,3.75,11.52975845,13.05025101,10.22886944,,11.12146854,24.57358551,Guineo-Congolean,5
WA010,2005,11,3.53,3.469180584,6.48571682,2.453707695,,4.878126621,7.37429285,Guineo-Congolean,5
WA010,2005,12,6.93,2.786749125,5.808703423,2.768244505,,2.700598478,3.461561441,Guineo-Congolean,5
WA010,2006,1,4.96,1.04427588,5.451788902,1.356038332,,1.105561852,1.478911042,Guineo-Congolean,5
WA010,2006,2,1.52,2.858524323,8.370017052,4.501459122,,2.001168966,2.362532616,Guineo-Congolean,5
WA010,2006,3,0.0,1.89047277,7.945234776,1.954133749,,2.417351961,2.697344303,Guineo-Congolean,5
WA010,2006,4,0.0,4.243027687,7.298220158,6.471525669,,5.970098495,4.743817806,Guineo-Congolean,5
WA010,2006,5,4.68,11.29446602,9.661584854,10.74618626,,7.947426796,12.59534836,Guineo-Congolean,5
WA010,2006,6,6.47,24.42101479,12.99541473,15.73540306,,11.65582371,18.23334122,Guineo-Congolean,5
WA010,2006,7,3.49,26.60938835,12.8995924,13.3866291,,6.421856403,15.30045605,Guineo-Congolean,5
WA010,2006,8,0.61,17.78957939,19.76377869,12.93177986,,12.89442348,20.47797012,Guineo-Congolean,5
WA010,2006,9,1.74,15.00839138,11.89978027,15.3684473,,15.18324757,40.99613571,Guineo-Congolean,5
WA010,2006,10,0.0,10.19452572,9.528728485,10.08167744,,9.349543571,15.44412708,Guineo-Congolean,5
WA010,2006,11,1.7,2.786370516,3.500801086,4.650040627,,3.363450766,2.356372118,Guineo-Congolean,5
WA010,2006,12,5.1,0.612395704,2.143264055,0.441898257,,0.407230914,0.585598171,Guineo-Congolean,5
WA010,2007,1,2.43,0.349307746,1.165509224,0.111376546,,0.131460845,0.607950211,Guineo-Congolean,5
WA010,2007,2,0.0,2.243178844,3.896508455,1.523360848,,1.430840254,1.799485922,Guineo-Congolean,5
WA010,2007,3,0.31,4.016532898,4.542746067,4.289218903,,4.187873363,4.275187492,Guineo-Congolean,5
WA010,2007,4,0.0,6.468685627,9.554365158,5.219234467,,4.443194389,5.323148251,Guineo-Congolean,5
WA010,2007,5,3.12,9.106105804,8.904122353,7.743190765,,4.085458755,8.613539696,Guineo-Congolean,5
WA010,2007,6,6.53,21.20042038,22.68181229,16.9798584,,11.90915775,21.08073044,Guineo-Congolean,5
WA010,2007,7,3.45,24.74885178,21.24239922,16.58760834,,6.504403114,35.85777283,Guineo-Congolean,5
WA010,2007,8,2.15,20.61557388,18.62233925,15.82579899,,11.91326332,25.15624428,Guineo-Congolean,5
WA010,2007,9,1.33,20.15063858,13.26157188,13.06313705,,12.29790783,22.0353508,Guineo-Congolean,5
WA010,2007,10,0.52,11.56436443,9.642739296,10.76514626,,8.539966583,13.97181129,Guineo-Congolean,5
WA010,2007,11,3.42,4.548186779,6.130105019,5.343563557,,4.392138481,7.884536266,Guineo-Congolean,5
WA010,2007,12,6.96,1.785281181,3.315202236,2.771983385,,1.798602581,3.215978384,Guineo-Congolean,5
WA010,2008,1,4.41,0.41909045,1.401819944,0.181379765,,0.270532846,0.282886088,Guineo-Congolean,5
WA010,2008,2,1.23,2.051430941,3.981753826,1.672154069,,1.83075273,3.867370844,Guineo-Congolean,5
WA010,2008,3,0.0,2.76053071,6.388450146,1.414029479,,2.913594007,5.258121014,Guineo-Congolean,5
WA010,2008,4,0.55,5.503388882,7.579502106,3.951777935,,3.852066994,5.379527569,Guineo-Congolean,5
WA010,2008,5,1.46,11.19333363,11.16285229,8.777239799,,7.315425396,10.3104105,Guineo-Congolean,5
WA010,2008,6,7.76,23.42582512,18.0773468,17.0808239,,9.635212898,22.96408653,Guineo-Congolean,5
WA010,2008,7,4.95,31.27146721,17.43445015,19.99974632,,14.29566765,30.65034294,Guineo-Congolean,5
WA010,2008,8,0.15,18.75017166,13.23630714,15.4478941,,10.10583591,15.19852257,Guineo-Congolean,5
WA010,2008,9,2.77,19.06603432,16.42559624,16.6022377,,13.11638832,24.99209023,Guineo-Congolean,5
WA010,2008,10,0.0,10.54159451,14.480896,11.35106754,,12.23962593,10.25301933,Guineo-Congolean,5
WA010,2008,11,4.27,2.708150387,4.609881878,3.015415192,,2.854046106,3.307626009,Guineo-Congolean,5
WA010,2008,12,7.46,2.042620659,5.486110687,1.484794855,,1.30835402,2.836219311,Guineo-Congolean,5
WA010,2009,1,3.87,1.454119086,2.807917118,1.511540771,,0.377948254,0.650114298,Guineo-Congolean,5
WA010,2009,2,0.36,1.832831621,4.048604965,0.470169574,,1.41260612,3.348870277,Guineo-Congolean,5
WA010,2009,3,0.63,1.339190006,3.02418685,0.640298069,,1.228497505,3.501276731,Guineo-Congolean,5
WA010,2009,4,1.56,1.951320171,2.722054243,1.588947415,,1.722434998,2.877531052,Guineo-Congolean,5
WA010,2009,5,5.72,6.631679535,6.617663383,4.493220329,,3.775702238,8.779238701,Guineo-Congolean,5
WA010,2009,6,7.5,27.89716339,12.6312685,20.19445801,,9.914216995,27.10517883,Guineo-Congolean,5
WA010,2009,7,5.02,11.54451084,8.423460007,10.97181129,,2.473650694,16.86619377,Guineo-Congolean,5
WA010,2009,8,0.0,10.48936749,17.69366455,6.780643463,,2.900213718,21.16882706,Guineo-Congolean,5
WA010,2009,9,1.46,10.81620693,10.8398962,5.79744482,,6.887640476,18.37944794,Guineo-Congolean,5
WA010,2009,10,0.0,11.24933147,8.3719244,7.671727657,,5.315627575,12.72201061,Guineo-Congolean,5
WA010,2009,11,5.36,5.540715694,5.841668129,6.431550503,,5.18005085,5.107582092,Guineo-Congolean,5
WA010,2009,12,10.26,1.415188432,2.345702171,0.654296279,,0.663215458,0.995039999,Guineo-Congolean,5
WA010,2010,1,3.85,0.812668264,2.818517208,0.87947464,,0.638032854,0.821409583,Guineo-Congolean,5
WA010,2010,2,0.0,2.035503864,3.623755455,1.664081573,,2.939540625,4.359328747,Guineo-Congolean,5
WA010,2010,3,0.0,4.025963306,6.308019161,5.016539574,,3.768927813,3.87106657,Guineo-Congolean,5
WA010,2010,4,2.04,6.04387188,9.039230347,6.941534996,,5.437949181,4.892512798,Guineo-Congolean,5
WA010,2010,5,4.69,9.177404404,8.801064491,9.023118973,,6.683077335,8.014950752,Guineo-Congolean,5
WA010,2010,6,7.81,21.71725082,13.74822617,18.58871651,,8.5025177,17.35903358,Guineo-Congolean,5
WA010,2010,7,5.26,26.9339695,15.28797626,9.586603165,,4.999856472,19.70241165,Guineo-Congolean,5
WA010,2010,8,1.11,24.83695793,26.78197098,16.40934181,,8.291298866,22.4453392,Guineo-Congolean,5
WA010,2010,9,2.02,21.15271378,14.34124851,12.35699368,,10.33451462,19.05882263,Guineo-Congolean,5
WA010,2010,10,1.65,11.87294579,12.56326771,9.674584389,,9.615018845,30.50285149,Guineo-Congolean,5
WA010,2010,11,5.9,4.590144634,6.937081814,3.692996502,,3.978530169,4.415361881,Guineo-Congolean,5
WA010,2010,12,7.95,3.917644978,3.849483967,3.203674793,,4.04312706,3.201013565,Guineo-Congolean,5
WA010,2011,1,5.13,0.931389689,2.632990599,1.299215436,,0.494619608,1.009955525,Guineo-Congolean,5
WA010,2011,2,0.12,1.476237655,4.473569393,1.455435872,,1.168215156,1.988977909,Guineo-Congolean,5
WA010,2011,3,0.0,4.311036587,5.831985474,1.64041388,,2.725723982,4.821423531,Guineo-Congolean,5
WA010,2011,4,2.63,3.881179333,6.550497532,4.10473156,,2.512666464,4.628273487,Guineo-Congolean,5
WA010,2011,5,4.27,10.1709671,8.220204353,8.295885086,,6.86093998,7.23828125,Guineo-Congolean,5
WA010,2011,6,8.51,26.61806679,10.72761154,21.84449196,,9.707989693,15.79748535,Guineo-Congolean,5
WA010,2011,7,4.15,16.75470161,8.161373138,8.054496765,,2.029803276,15.93814564,Guineo-Congolean,5
WA010,2011,8,0.0,16.1625309,14.59930515,11.30571842,,3.826638937,13.84859467,Guineo-Congolean,5
WA010,2011,9,0.51,19.33195877,28.18670082,22.18839645,,10.58589745,46.50778198,Guineo-Congolean,5
WA010,2011,10,2.29,11.75014687,16.38941002,9.704889297,,6.758935452,17.36427879,Guineo-Congolean,5
WA010,2011,11,4.69,4.665028572,6.928088665,4.983959675,,5.15540123,3.515317678,Guineo-Congolean,5
WA010,2011,12,5.36,0.922048092,2.179656267,0.242022455,,0.771534681,3.062167168,Guineo-Congolean,5
WA010,2012,1,3.73,0.485113055,2.306287766,0.724572241,,0.336923212,0.779146552,Guineo-Congolean,5
WA010,2012,2,2.73,1.457375765,2.993665695,0.681761861,,1.167932272,2.103402853,Guineo-Congolean,5
WA010,2012,3,0.23,1.576604605,3.261725187,0.958101332,,1.412307143,2.072185993,Guineo-Congolean,5
WA010,2012,4,0.0,4.036455631,6.695317268,4.512272358,,4.378984451,2.367053986,Guineo-Congolean,5
WA010,2012,5,6.37,9.731064796,9.42966938,11.87895966,,9.32144928,11.35738564,Guineo-Congolean,5
WA010,2012,6,8.35,20.99992371,15.27106571,18.49672318,,8.400714874,22.06505775,Guineo-Congolean,5
WA010,2012,7,3.91,16.05667686,12.47472095,13.77859688,,4.959764957,19.18360519,Guineo-Congolean,5
WA010,2012,8,0.04,14.2814703,13.8876009,13.4396019,,7.630320549,13.76716709,Guineo-Congolean,5
WA010,2012,9,1.85,19.52547073,18.6835041,25.3213768,,11.10563374,19.33082581,Guineo-Congolean,5
WA010,2012,10,0.0,16.10245323,10.45912361,17.7840271,,12.90328312,10.33744621,Guineo-Congolean,5
WA010,2012,11,5.44,4.471942902,5.417097092,9.0713377,,5.722274303,7.256371975,Guineo-Congolean,5
WA010,2012,12,8.18,2.164213896,3.470356703,2.820737362,,2.210788012,1.736975551,Guineo-Congolean,5
WA010,2013,1,4.31,0.444904953,1.293725848,0.197701365,,0.32299903,0.908178806,Guineo-Congolean,5
WA010,2013,2,0.68,1.300075293,3.505550385,0.246350735,,1.156963468,1.686804771,Guineo-Congolean,5
WA010,2013,3,0.28,2.166373968,6.917695999,2.452146769,,2.444099426,5.042276859,Guineo-Congolean,5
WA010,2013,4,1.81,2.166603327,6.619305134,4.985541344,,2.071256399,3.069802761,Guineo-Congolean,5
WA010,2013,5,2.92,9.701252937,13.50574207,15.30649376,,10.30761433,10.29282761,Guineo-Congolean,5
WA010,2013,6,5.47,17.81350899,11.28140831,13.12007713,,11.57406998,15.99744892,Guineo-Congolean,5
WA010,2013,7,4.77,18.75398254,8.152932167,9.717364311,,5.16813755,19.35002899,Guineo-Congolean,5
WA010,2013,8,1.29,12.41442299,12.0905056,8.66910553,,5.977448463,12.85374546,Guineo-Congolean,5
WA010,2013,9,1.1,17.11803818,20.90617561,20.50820923,,13.73276806,20.14665413,Guineo-Congolean,5
WA010,2013,10,1.01,11.5241394,13.64011669,13.40987492,,8.489642143,15.93505955,Guineo-Congolean,5
WA010,2013,11,3.6,4.978018761,6.717609882,10.76577854,,8.581568718,10.07874584,Guineo-Congolean,5
WA010,2013,12,8.48,3.314546108,1.932503581,3.79008007,,3.685455084,5.252765656,Guineo-Congolean,5
WA010,2014,1,3.94,0.862499475,5.636109352,0.786288142,,1.060869455,1.166243315,Guineo-Congolean,5
WA010,2014,2,0.0,1.935439229,5.048474312,2.119084835,,2.178095102,2.34886241,Guineo-Congolean,5
WA010,2014,3,0.11,1.711541057,2.883397818,0.571122706,,1.424304128,3.843535185,Guineo-Congolean,5
WA010,2014,4,3.03,2.376976013,5.338447094,4.404361248,,3.842207432,4.789953709,Guineo-Congolean,5
WA010,2014,5,1.83,12.44631004,10.01629353,12.69042778,,10.07101536,13.2949295,Guineo-Congolean,5
WA010,2014,6,8.12,15.79612541,13.07402039,16.62866783,,9.534833908,26.16806412,Guineo-Congolean,5
WA010,2014,7,1.9,23.69511414,19.75753975,18.86571884,,9.578216553,63.49046707,Guineo-Congolean,5
WA010,2014,8,0.36,14.70361328,14.9805851,15.09629536,,7.852035522,9.934160233,Guineo-Congolean,5
WA010,2014,9,0.0,14.69360828,21.26045036,17.88012314,,12.51242638,24.79955482,Guineo-Congolean,5
WA010,2014,10,0.0,9.702601433,10.43120098,10.21929264,,9.508310318,21.10289574,Guineo-Congolean,5
WA010,2014,11,4.49,4.402918339,6.269535065,6.189418316,,8.133905411,10.84786987,Guineo-Congolean,5
WA010,2014,12,7.02,1.528798819,3.199967861,1.328512549,,1.431805372,2.059881449,Guineo-Congolean,5
WA010,2015,1,1.38,0.634100318,3.009688854,0.555436969,,0.504998744,0.890878737,Guineo-Congolean,5
WA010,2015,2,1.55,1.3409338,3.969919205,1.229009986,,1.313543439,1.994469285,Guineo-Congolean,5
WA010,2015,3,2.29,1.761952519,3.165341616,0.67642653,,1.770932555,3.054610014,Guineo-Congolean,5
