station_id,year,month,obs_mm_day,CHIRPS,ERA5_LAND,GPM_IMERG,MERRA2,PERSIANN_CDR,TERRACLIMATE
WA012,2015,10,6.9184,6.0494914054870605,4.171135425567627,6.077624797821045,4.385119438171387,5.472113609313965,5.693569660186768
WA012,2015,11,0.869,1.6823097467422483,2.9698312282562256,1.2904607057571411,1.374732255935669,1.5936274528503418,1.4083311557769775
WA012,2015,12,0.0,0.1243312954902648,0.2083900272846222,0.066275417804718,0.1227932721376419,0.2086822092533111,0.0
WA012,2016,1,0.1494,0.2384534180164337,0.4438254535198211,0.1557251662015915,0.4051752388477325,0.3367063105106354,0.0322580635547637
WA012,2016,2,0.0055,0.2232566624879837,0.4095620512962341,0.0766887441277504,0.1629502475261688,0.1619969457387924,0.0344827584922313
WA012,2016,3,3.5706,4.351304054260254,3.434088706970215,4.749181270599365,4.2546210289001465,3.826773405075073,3.540324687957764
WA012,2016,4,3.5937,3.265594005584717,2.606300115585327,3.4516050815582275,3.548412561416626,2.879364252090454,3.2416558265686035
WA012,2016,5,5.4397,7.107001781463623,6.881178855895996,5.135274887084961,4.929640293121338,5.670040607452393,5.854851245880127
WA012,2016,6,5.824,6.799296855926514,7.124090671539307,6.719718456268311,5.373688220977783,5.796088218688965,8.141664505004883
WA012,2016,7,1.6735,2.3616960048675537,3.01628041267395,1.698699951171875,3.1019604206085205,2.455127716064453,3.096774101257324
WA012,2016,8,1.6594,2.1747913360595703,2.364957809448242,2.063771963119507,2.6942646503448486,2.1698920726776123,1.935483813285828
WA012,2016,9,8.933,6.079668045043945,6.417609214782715,5.664103984832764,9.187318801879885,7.309624195098877,4.000008583068848
WA012,2016,10,9.3516,8.038562774658203,4.439313888549805,8.557744979858398,6.328452110290527,6.268985748291016,5.298410415649414
WA012,2016,11,1.6733,1.4052202701568604,1.901293396949768,1.5828406810760498,1.1376298666000366,1.3506526947021484,1.341655731201172
WA012,2016,12,0.0381,0.3407944142818451,1.090717911720276,0.1411969512701034,0.3310946226119995,0.2506764233112335,0.5322538614273071
WA012,2017,1,0.1352,0.2512944340705871,0.6461424827575684,0.2638939321041107,0.2102202475070953,0.7088937759399414,0.3467762768268585
WA012,2017,2,0.0107,0.4388629794120788,1.3470264673233032,0.139026939868927,0.4838512241840362,0.6129615306854248,0.3303548097610473
WA012,2017,3,2.0784,1.6268893480300903,1.8035978078842163,1.525268316268921,2.4472734928131104,2.840094804763794,2.250002145767212
WA012,2017,4,2.36,2.2120039463043213,2.7347166538238525,2.9023959636688232,3.313115358352661,4.462183475494385,2.1749892234802246
WA012,2017,5,5.7126,6.040086269378662,5.198277473449707,6.066549301147461,5.027377128601074,5.930754661560059,5.330659866333008
WA012,2017,6,10.8543,11.642206192016602,8.051612854003906,12.004754066467283,9.441067695617676,0.14406718313694,15.291677474975586
WA012,2017,7,4.8535,6.491771221160889,3.886041641235352,5.230223655700684,5.7871994972229,0.102878637611866,5.346776485443115
WA012,2017,8,2.5213,1.9548603296279907,5.0943379402160645,2.1127524375915527,2.923017263412476,2.658115863800049,2.387096881866455
WA012,2017,9,5.32,3.495793581008911,2.9385197162628174,3.910308837890625,4.6676435470581055,3.5871798992156982,4.325010776519775
WA012,2017,10,2.2755,2.067145586013794,3.9743382930755615,2.3878321647644043,2.7003369331359863,3.44669771194458,0.8871009349822998
WA012,2017,11,2.0663,1.792636513710022,2.9363162517547607,1.416757345199585,2.0072948932647705,2.0606236457824707,2.39165997505188
WA012,2017,12,0.3187,0.7062288522720337,1.394921064376831,0.5264102816581726,1.0652018785476685,0.5052918791770935,0.3951591849327087
WA012,2018,1,0.0,0.0525862239301204,0.2859247922897339,0.0074993483722209,0.0083277598023414,0.1392461657524109,0.0
WA012,2018,2,1.9657,3.305651903152466,1.850680351257324,1.9906710386276243,2.096364498138428,2.763320207595825,0.8214285969734192
